final_text,label
mau bikin tkp el lewat online selamat siang bapak ibu pengurus saya rini susanti saya ingin melaporkan pengaduan mengenai pembuatan e ktp melalu web tahusumedang yang kini sudah tidak tersedia lagi layanan tidak aktif padahal saya sangat membutuhkan ktp baru mengingat saya warga pindahan dari jawa timur dan mengharuskan saya memiliki e ktp sumedang apakah memang tidak bisa membuat ektp online mohon bantuannya,LOW
pembelian bibit ikan min minta info untuk mencari bibit ikan nila belanda sama gurame soang,LOW
permintaan informasi terkait sekolah pertanian di sumedang ada berapa sekolah pendidikan jurusan pertanian di sumedang,LOW
laporan kegiatan anak anak yang bermain sepakbola di depan rumah warga di jalan karasak tengah ii rukun tetangga rukun warga karasak kota bandung hampir setiap sore sekelompok anak bermain sepak bola di depan rumah warga kegiatan tersebut menimbulkan kebisingan dan mengganggu ketenangan mohon pihak dari instansi terkait dapat memberikan arahan atau penertiban agar lingkungan tetap nyaman atas perhatian dan kerjasamanya,LOW
kegagalan penertiban kebisingan ekstrim jam di perumahan jalan madesa bandung yang mengancam ketertiban umum pihak yang berwenang sepertinya instansi terkait merasa bahwa laporan warga mengenai kebisingan knalpot brong di wilayah kami bukanlah prioritas atau mungkin ada kendala sumber daya yang membuat penindakan hukum menjadi mustahil dilakukan di area ini kenyataannya warga di sekitar jalan madesa kel kopo kec bojongloa kaler kota bandung saat ini berada dalam kondisi frustrasi yang mendalam kebisingan dari motor berknalpot tidak standar terjadi hampir jam tanpa henti melewati pemukiman tanpa ada sanksi yang jelas bagaimana kami bisa merasa aman dan tenang jika peraturan paling dasar mengenai lalu lintas saja tidak mampu ditegakkan di wilayah kopo ini kami memahami bahwa personel anda mungkin memiliki kesibukan lain namun membiarkan laporan laporan sebelumnya menjadi laporan kosong tanpa sanksi nyata hanya akan mengirimkan pesan kepada para pelanggar bahwa hukum sama sekali tidak berlaku di jalanan kami apa yang akan terjadi jika warga karena merasa tidak lagi dilindungi oleh hukum akhirnya memutuskan untuk mengambil tindakan sendiri di jalan raya demi mendapatkan kembali hak istirahat mereka kami tidak ingin situasi di bojongloa kaler ini memburuk menjadi konflik sosial atau aksi main hakim sendiri kami butuh langkah nyata melakukan patroli rutin dan razia knalpot bising di titik jalan madesa dan sekitarnya secara berkala terutama pada jam istirahat warga memberikan sanksi tegas berupa penyitaan kendaraan atau pemusnahan knalpot di tempat bukan sekadar teguran yang selama ini tidak memberikan efek jera kami menunggu langkah nyata yang bisa membuktikan bahwa ketertiban umum di kota bandung masih menjadi tanggung jawab yang anda prioritaskan,HIGH
jam kerja dinas perikanan dan peternakan min kalo hari ini libur tidak dinas peternakan,LOW
mas berlaku skpwni mohon infomsinya untuk masa berlaku skpwni berapa hari ya jika masa berlaku habis apa bisa pembuatan kembali secara online,LOW
longsor terjadi longsor di wilayah dusun rancakalong rukun tetangga rukun warga depan rumah bpk nedi herisetiawan pada hari kamis april sore hari tidak ada korban jiwa,HIGH
daftar online kua kak mohon izin menyampaikan dan menjelaskan untun agustus ini saya mau nikah niat saya ingin daftar online dari sekarang untuk meminimalisir juga supaya tidak terburu buru di akhir saya coba searching terkait info daftar online di simnikah sudah dapat bahkan saya sudah menyiapkan dokumen untuk pembuatan surat pengantar ke keluarahan untuk menjadi proses di kua saat mengajukan pembuatan na namun setelah saya berdiskusi dengan staff kua yang menjabat sebagai amil nya ko bisa ya biaya menikah saya menjadi padahal saat saya melihag informasi di website kalau ke rumah hanya ribu bahkan saya sudah mencoba berdiskusi via telfon untuk membicarakan pendaftaran online tp mendapat jawaban yang kurang baik niat saya ingin daftar online karena kebetulan saya dan calon suami bekerja diluar kota tempat saya tinggal dan meminimalisir keuangan juga tp ko ini malah di uang kan ya bahkan saya bilang mau daftar online pun dia menjawab tidak bisa dan kalau saya mau daftar online dia juga menjawab saya nikah nya akan online juga mohon bantuan dan juga tindakan nya juga saya ingin mendaftar di kua pamulihan karena kebetulan saya tinggal disana,LOW
pemeriksaan izin bangunan saat ini di jalan kalijati raya kecamatan antapani kota bandung jawa barat sedang dibangun sebuah bangunan yang tampaknya akan menjadi minimarket dari warnanya bakal toko indomaret yang menjadi perhatian saya adalah bahwa halaman carport bangunan tersebut telah mengambil bahu jalan dan selokan mohon kiranya dapat diperiksa apakah memang itu sesuai dengan izin yang diberikan oleh dinas terkait ataukah telah terjadi pelanggaran saya lampirkan foto saat ini ini lokasi google map bangunan tersebut koordinat,HIGH
pembukaan kembali tambang pasir tanah desa naluk kepada yth gubernur jawa barat bupati sumedang perihal aduan pembukaan kembali galian c tanpa sosialisasi kami warga desa naluk kecamatan cimalaka kabupaten sumedang menyampaikan aduan terkait pembukaan kembali galian c penambangan pasir di tanah milik desa naluk tanpa sosialisasi atau pemberitahuan kepada masyarakat berikut poin keluhan kami proses tidak transparan izin proyek diberikan tiba tiba tanpa dialog atau pemberitahuan resmi menimbulkan keresahan warga dampak lingkungan aktivitas berpotensi merusak ekosistem dan lingkungan sekitar klaim tidak jelas pihak desa menyatakan ada surat perintah dari gubernur namun hal ini belum dikonfirmasi keabsahannya tidak selaras program pemprov kebijakan ini bertentangan dengan komitmen pelestarian lingkungan gubernur jawa barat potensi konflik sosial permohonan kami penghentian kegiatan galian c reboisasi lahan bekas tambang dialog terbuka melibatkan warga lokasi kejadian kab sumedang cimalaka naluk detail lokasi kejadian lokasi galian c desa naluk di kaki gunung tampomas aduan ini menjadi kewenangan pemerintah daerah kabupaten sumedang,HIGH
segera perbaiki jalan berlubang nama jalan yang berlubang ini adalah jalan cijambu yang menghubungkan desa yaitu desa margaluyu desa pasigaran desa kadakajaya dan desa cijambu kecamatan tanjungsari kabupaten sumedang jawa barat menurut pihak desa jalan ini yang memegang perbaikan adalah kabupaten kira kira tahun yang lalu jalan ini di perbaiki tapi tidak semua menggunakan beton jadi ada yang hotmix ada juga yang beton yang harus segera diperbaiki adalah jalan yang hotmix karena sebagian besar jalan yang berlubang adalah yang hotmix mohon segera diperbaiki lokasi kabupaten sumedang tanjungsaripasigaran jalan cijambu rt rw desa pasigaran kecamatan tanjungsari kabupaten sumedang jawa barataduan ini menjadi kewenangan pemda kabupaten sumedang,MEDIUM
denda ronda malam saya warga kabupaten bandung sebagai perantau di kelurahan cigondewah kaler datang kesini untuk mencari nafkah saya merasa diberatkan dengan aturan dari bapak rukun tetangga rukun warga kp karangmulya menekankan bahwa jika tidak mengikuti ronda mingguan maka di denda rp dan dalam pembuatan aturan ini pun saya tidak di libatkan,LOW
longsor di cikalong segmen babakan sukasari ds kertamekar kec tanjungkerta pada juli pukul wib bertempat di cikalong segmen babakan sukasari ds kertamekar kec tanjungkerta pada saat itu turun hujan dengan intensitas tinggi mengakibatkan debit air di saluran irigasi meningkat dan meluap sehingga tpt irigasi roboh karena tidak kuat menahan debit air dan kondisi tpt sudah tua selain itu aliran air ke wilayah babakan sukasari dan sukasari tidak dapat teraliri air terputus,HIGH
lampu penerangan jalan padam kel regol wetan rukun tetangga rukun warga kec sumedang selatan lampu penerangan jalan disini dekat gedung scc mati sudah seminggu jalannya jadi gelap gulita rawan kecelakaan dan kejahatan,MEDIUM
biaya pelayanan kesehatan hewan assalamualaikum maaf boleh nanya klo biaya untuk steril kucing jantan brp ya,LOW
longsor longsor menimpa halaman rumah ibu esih sekira pukul pada hari senin di dusun sindang rukun tetangga desa rancakalong,HIGH
ingin mencari pekerjaan nama saya sofyan aly saya tinggal di jalan cihaur kelurahan dago saya warga disana sedang kesulitan dalam mencari pekerjaan saya asli lulusan sistem informasi dari kampus stmik jabar saya mohon bantuannya kepada pihak kecamatan maupun instansi dinas untuk memberikan saya pertolongan karena pada saat ini saya sudah kesana kemari untuk mencari pekerjaan dan sampai sekarang belum juga membuahkan hasil untuk pengalaman kerja saya pernah bekerja di yayasan pondok pesantren sebagai pengelola administrasi saya sangat membutuhkan pekerjaan dalam bidang apapun karena saya memiliki tanggungan adik saya yang sedang duduk di bangku kuliah di kampus upi dan adik saya membutuhkan pertolongan saya informasi kontak bisa hubungi saya di nomor,LOW
biaya bphtb apa betul untuk mengurus biaya bphtb atas tanah dikenakan biaya rp saya sudah punya sertifikat tanah tetapi dari oknum kelurahan meminta uang lagi kepada saya dengan dalih bphtb dan pbb belum diganti nama,LOW
permintaan di sistem ppid kabupaten sumedang tiba tiba selesai tanpa ada jawaban apapun meminta informasi kepada bupati sumedang sebagai penanggung jawab dan yang mengangkat ketua baznas kabupaten sumedang kami sebagai umat meminta lpj baznas kabupaten sumedang tapi tiba tiba sistem menyatakan selesai tanpa ada jawaban apapun,LOW
tebing longsor tebing longsor di dusun cikondang desa sukamaju tebing sekitar meter menimpa jalan provinsi subang sumedang tidak ada korban jiwa kejadian pukul wib,HIGH
informasi benih ikan upami bibit nila merah bangkok nyondong bapak,LOW
laporan wa kepo sumedang terkait kesejateraan sosial masyarakat dusun lebakkaso desa cikahuripan asalamualaikum nama maman rudialamat dsn ci jengkol sumedangusia th hp isi pengaduan abdi gaduh wargi nu linggih di kp lebakkaso rukun tetangga rukun warga desa ci kahuripan kec cimanggung kab sumedang bade klarifikasi masalah pemerintahan desa naha teu aya kabijakan dugi ka keluarga seolah di hare harekeun di segala bidang dugi ka situasi ayeuna termasuk bantuan rutilahu dugi ka rumahnya dk runtuh nu gaduh bumi dugi ka di ungsikeun ka putra na tos tilu tahun bari jeung eta nu gaduh bumi atas nami ibu ocih tos teu ningal ngagaduhan panyawat katarak atuh anu ka cicingan atas nami ibu iah ayeuna teu damang ngagaduhan panyawat batu empedu nembe beres di oprasi di rsud hermina bandung nmbe beres,LOW
jalan desa rusak jalan di desa kami sangat rusak hingga ada kecelakaan dan tidak ada di tangani oleh pemerintah setempat,HIGH
saluran air penuh sampah dan bau saluran air di belakang rumah saya sangat penuh sampah dan bau baunya sampai masuk ke rumah dang sangat menganggu pernapasan bau diduga karena sampah yang menumpuk dan dari limbah tahu cibuntu tolong diselesaikan lokasi jalan sumber endah ii babakan ciparay kec babakan ciparay kota bandung jawa barat,MEDIUM
kirmir bolong di jalan sindanglaya jalan arcamanik sindanglaya a kirmir bolong di jalan sindanglaya kata bapak rukun tetangga ada lubang ngagorowong di kirmir nya depan toko nurjaya yang difoto diberi coretan warna ungu sindanglaya a yang diberi coretan warna biru di kirmir nyaterdapat kirmir yang sudah di pelur namun dirusak lagi di kota bandung tepatnya jalan arcamanik sindanglaya pasempar a rukun tetangga rukun warga kelurahan pasir impun kecamatan mandalajati google maps hipnoterapi bandung arcamanik aketika rusak ada bolong sehingga air kurang mengalir terkadang sering ada nyamuk tikus yang lingkaran kuning sudah di tutup tinggal yang garis biru lubang sedikit lagi belum ditutup kirmir belum di pelur semen lagi maaf mau bertanya kenapa ya laporan nya selesai otomatis hari terkadang selesai otomatis hari padahal belum ada perbaikan jika nanti sudah selesai perbaikan akan saya pasang cctv agar terlihat tukang beling yang mempacul di kirmir,HIGH
punya kartu kks tapi belum ada uang masuk setelah tahun di kasih kartu assalamualaikum maaf saya udah punya kartu kks yang merah putih dari januari udah hampir tahun kartu itu tidak berisikan bantuan apa apa beda dengan orang lain saya sudah coba laporan ke rukun tetangga rukun warga ke desa ke pendamping cuman sampe sekarang tetap tidak ada kejelasan,LOW
biaya yearbook map ijazah dan medali anak kami diminta uang untuk yearbook rb map ijazah dan medali rb sebelum bapak dedi menjadi gubernur yearbook di perbincangkan secara terbuka oleh sekolah dan komite kepada wali murid setelah bapak dedi jadi gubernur mengenai yearbook di sampaikan secara group private via wa murid lokasi kejadian kab sumedang sumedang selatan kotakulon detail lokasi kejadian smpn sumedang aduan ini menjadi kewenangan pemerintah kabupaten sumedang,LOW
limbah kotoran sapi telah terjadi pembuangan limbah kotoran sapi di selokan yang mengaliri ke sawah sehingga air menjadi tercemar dan menimbulkan bau yang tidak sedap dan mengganggu warga sekitar di tempat pemandian umum,MEDIUM
penerangan jalan umum pju apakah di kecamatan cibugel akan diadakan penambahan lampu penerangan jalan umum pju karena di kecamatan cibugel saya rasa masih kurang lampu pju nya banyak jalanan yang gelap hanya mengandalkan penerangan dari rumah warga yang kebetulan rumahnya dipinggir jalan mohon bantuan informasinya bapak ibu,HIGH
sarana prasarana pemakaian ac dan penambahan kipas angin karena ruangan cukup rerasa panas,LOW
drainase goronggorong drainase air meluber terus drainasi di jalan padasuka air meluber kejalan sudah hampir bulan tidak ada tanda perbaikan drainase di tutup pakai kayu dan ban bekas sehingga menghalani pengguna jalan jalan becek dan tambah macet di jam sibuk dekat indomaret kantor indrive cabang padasuka,HIGH
permintaan bantuan korban longvsor telah terjadi longsor di dusun gombong rukun tetangga rukun warga desa sukamukti kecamtan tanjungmedar,HIGH
jalan yang hancur jalan ini adalah jalan alternatif yang menghubungkan dua kabupaten yaitu kabupaten indramayu dan kabupaten sumedang jalan ini terletak di wilayah kabupaten sumedang tepatnya di kecamatan buah dua desa ciawitali jalan ini jalan yang berguna untuk warga sekitar dan warga diluar kabupaten sumedang untuk berwisata di daerah sumedang lokasi kejadian kabupaten sumedang buah dua ciawitali jalan burujul sanca jalan alternatif kabupaten sumedang dan indramayu kewenangan pemerintah daerah kabupaten sumedang,HIGH
